"","ag.artist_name","ag.artist_id","ag.album_type","ag.album_release_date","ag.album_release_year","ag.album_release_date_precision","ag.danceability","ag.energy","ag.energy.1","ag.key","ag.loudness","ag.mode","ag.speechiness","ag.acousticness","ag.instrumentalness","ag.liveness","ag.liveness.1","ag.valence","ag.tempo","ag.track_id","ag.duration_ms","ag.explicit","ag.is_local","ag.track_name","ag.track_number","ag.type","ag.album_name","ag.key_name","ag.mode_name","ag.key_mode"
"631","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2021-10-29",2021,"day",0.693,0.643,0.643,4,-5.867,0,0.0828,0.138,0,0.108,0.108,0.477,95.055,"1qqSQhDwPXl8WY0Fxx9kIt",163449,FALSE,FALSE,"2step (feat. Lil Baby)",1,"track","2step (The Remixes)","E","minor","E minor"
"632","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2021-10-29",2021,"day",0.727,0.69,0.69,4,-5.063,0,0.0721,0.16,0,0.137,0.137,0.685,94.935,"4EDm3svAC8LREh5b6fHZzt",154160,FALSE,FALSE,"2step (feat. Ultimo)",2,"track","2step (The Remixes)","E","minor","E minor"
"633","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2021-10-29",2021,"day",0.726,0.671,0.671,4,-5.402,0,0.161,0.14,0,0.139,0.139,0.552,95.053,"0uW73walIcF9UfA2G5ZfpF",153446,FALSE,FALSE,"2step (feat. Potter Payper)",3,"track","2step (The Remixes)","E","minor","E minor"
"634","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2021-10-29",2021,"day",0.506,0.695,0.695,4,-5.185,0,0.105,0.235,0,0.151,0.151,0.599,93.75,"0EgNmGWjnYm3FMyaOW5xsM",153213,FALSE,FALSE,"2step (feat. Antytila)",4,"track","2step (The Remixes)","E","minor","E minor"
"635","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2021-10-29",2021,"day",0.73,0.701,0.701,7,-5.318,1,0.0447,0.273,0,0.0657,0.0657,0.522,94.97,"0Ooo1Wnehm31UPovrjLRWW",154453,FALSE,FALSE,"2step (feat. Leto)",5,"track","2step (The Remixes)","G","major","G major"
"636","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2021-10-29",2021,"day",0.705,0.741,0.741,4,-4.33,0,0.0683,0.167,0,0.216,0.216,0.615,94.962,"7nPp9jinMqAmiAnNfYzY7c",153373,FALSE,FALSE,"2step (feat. Ellinoora)",6,"track","2step (The Remixes)","E","minor","E minor"
"637","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2021-10-29",2021,"day",0.674,0.663,0.663,7,-5.084,1,0.084,0.157,0,0.13,0.13,0.617,94.818,"3Clcn0JjqakucsAAAMV646",153226,TRUE,FALSE,"2step (feat. 1.Cuz)",7,"track","2step (The Remixes)","G","major","G major"
"638","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2021-10-29",2021,"day",0.727,0.621,0.621,4,-4.784,0,0.0555,0.212,0,0.114,0.114,0.565,94.958,"3dvDgPBAxqetLJvDmRDtwC",153426,FALSE,FALSE,"2step (feat. Budjerah)",8,"track","2step (The Remixes)","E","minor","E minor"
"639","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2021-10-29",2021,"day",0.669,0.916,0.916,7,-4.961,1,0.038,0.254,0.00117,0.356,0.356,0.54,129.956,"5DKhoaXr9zqKis4SY5BiSm",205186,FALSE,FALSE,"2step (Star.One Remix)",9,"track","2step (The Remixes)","G","major","G major"
"640","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2021-10-29",2021,"day",0.731,0.642,0.642,4,-5.106,0,0.0695,0.209,0,0.242,0.242,0.504,94.961,"2t0iRmBWsSwPIv7OY8ypiZ",164560,FALSE,FALSE,"2step (feat. Chefin)",10,"track","2step (The Remixes)","E","minor","E minor"
"641","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2021-10-29",2021,"day",0.734,0.68,0.68,4,-5.096,0,0.058,0.179,0,0.169,0.169,0.499,95.06,"6Md7OetCK5pP3HzcX0ermc",153334,FALSE,FALSE,"2step (feat. reezy)",11,"track","2step (The Remixes)","E","minor","E minor"
"642","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2021-10-29",2021,"day",0.72,0.709,0.709,4,-5.308,0,0.0827,0.171,0,0.141,0.141,0.537,94.99,"0YbUKWAVjJvfOvRpnvNEOz",153254,FALSE,FALSE,"2step (feat. Quevedo)",12,"track","2step (The Remixes)","E","minor","E minor"
"643","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2021-10-29",2021,"day",0.728,0.69,0.69,7,-4.788,1,0.084,0.21,0,0.113,0.113,0.492,94.986,"5nlCMeGjtjeHkUqI43dV93",153227,FALSE,FALSE,"2step (feat. Denise Chaila)",13,"track","2step (The Remixes)","G","major","G major"
"644","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2021-10-29",2021,"day",0.747,0.667,0.667,4,-5.181,0,0.0566,0.18,0,0.146,0.146,0.508,95,"3Gxo1itE2q8dTrhX7atqCE",153124,FALSE,FALSE,"2step (feat. Armaan Malik)",14,"track","2step (The Remixes)","E","minor","E minor"
"645","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2019-07-12",2019,"day",0.64,0.647,0.647,5,-8.114,0,0.186,0.124,0,0.0801,0.0801,0.546,92.979,"70eFcWOvlMObDhURTqT4Fv",197866,FALSE,FALSE,"Beautiful People (feat. Khalid)",1,"track","No.6 Collaborations Project","F","minor","F minor"
"646","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2019-07-12",2019,"day",0.857,0.621,0.621,9,-6.376,0,0.0825,0.148,0,0.0865,0.0865,0.668,97.989,"4vUmTMuQqjdnvlZmAH61Qk",204466,FALSE,FALSE,"South of the Border (feat. Camila Cabello & Cardi B)",2,"track","No.6 Collaborations Project","A","minor","A minor"
"647","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2019-07-12",2019,"day",0.746,0.787,0.787,4,-6.373,1,0.12,0.212,0,0.0669,0.0669,0.607,95.005,"4wuCQX7JvAZLlrcmH4AeZF",206186,TRUE,FALSE,"Cross Me (feat. Chance the Rapper & PnB Rock)",3,"track","No.6 Collaborations Project","E","major","E major"
"648","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2019-07-12",2019,"day",0.885,0.762,0.762,8,-5.513,0,0.216,0.219,0,0.162,0.162,0.605,138.058,"1AI7UPw3fgwAFkvAlZWhE0",189733,TRUE,FALSE,"Take Me Back to London (feat. Stormzy)",4,"track","No.6 Collaborations Project","G#","minor","G# minor"
"649","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2019-07-12",2019,"day",0.565,0.243,0.243,2,-8.367,1,0.0317,0.758,8.82e-06,0.285,0.285,0.239,81.655,"0VsGaRXR5WAzpu51unJTis",243266,FALSE,FALSE,"Best Part of Me (feat. YEBBA)",5,"track","No.6 Collaborations Project","D","major","D major"
"650","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2019-07-12",2019,"day",0.798,0.676,0.676,6,-5.041,1,0.0442,0.0902,0,0.0894,0.0894,0.843,101.956,"0hVXuCcriWRGvwMV1r5Yn9",219946,FALSE,FALSE,"I Don't Care (with Justin Bieber)",6,"track","No.6 Collaborations Project","F#","major","F# major"
"651","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2019-07-12",2019,"day",0.716,0.823,0.823,5,-5.313,0,0.0495,0.132,0,0.361,0.361,0.91,151.957,"1DhRbox3xkceP64k3JeYfW",161746,FALSE,FALSE,"Antisocial (with Travis Scott)",7,"track","No.6 Collaborations Project","F","minor","F minor"
"652","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2019-07-12",2019,"day",0.852,0.666,0.666,11,-6.923,0,0.184,0.135,0,0.798,0.798,0.726,91.046,"0AtP8EkGPn6SwxKDaUuXec",207760,TRUE,FALSE,"Remember The Name (feat. Eminem & 50 Cent)",8,"track","No.6 Collaborations Project","B","minor","B minor"
"653","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2019-07-12",2019,"day",0.665,0.68,0.68,2,-4.898,1,0.291,0.112,0,0.096,0.096,0.69,91.667,"1Bdptrvb7nQkq8kCw3siE9",150786,FALSE,FALSE,"Feels (feat. Young Thug & J Hus)",9,"track","No.6 Collaborations Project","D","major","D major"
"654","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2019-07-12",2019,"day",0.627,0.594,0.594,7,-8.306,1,0.0479,0.256,0,0.373,0.373,0.388,101.007,"5T03itPFOPGGkvVPvPiyla",197093,FALSE,FALSE,"Put It All on Me (feat. Ella Mai)",10,"track","No.6 Collaborations Project","G","major","G major"
"655","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2019-07-12",2019,"day",0.747,0.649,0.649,8,-6.218,1,0.218,0.333,0,0.172,0.172,0.84,88.011,"2qRN7PWiHRLprw4FpDeI9N",200733,FALSE,FALSE,"Nothing On You (feat. Paulo Londra & Dave)",11,"track","No.6 Collaborations Project","G#","major","G# major"
"656","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2019-07-12",2019,"day",0.468,0.63,0.63,8,-6.536,0,0.0843,0.31,0,0.137,0.137,0.762,91.419,"3FHXUqaUer9o231Je1zxIN",204506,FALSE,FALSE,"I Don't Want Your Money (feat. H.E.R.)",12,"track","No.6 Collaborations Project","G#","minor","G# minor"
"657","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2019-07-12",2019,"day",0.778,0.589,0.589,8,-5.548,1,0.269,0.467,0,0.0902,0.0902,0.513,98.001,"4vIKzWqtn44umal5jXq4wE",212306,FALSE,FALSE,"1000 Nights (feat. Meek Mill & A Boogie Wit da Hoodie)",13,"track","No.6 Collaborations Project","G#","major","G# major"
"658","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2019-07-12",2019,"day",0.726,0.731,0.731,1,-6.298,0,0.159,0.11,3.45e-06,0.0928,0.0928,0.437,170.125,"5d1rmWWF1725tnYjq6rMDB",190293,FALSE,FALSE,"Way To Break My Heart (feat. Skrillex)",14,"track","No.6 Collaborations Project","C#","minor","C# minor"
"659","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2019-07-12",2019,"day",0.631,0.796,0.796,1,-5.35,1,0.0401,0.000245,0.0108,0.38,0.38,0.596,92.47,"7hvO2qCwJVZxiyoA7c9i5d",209120,FALSE,FALSE,"BLOW (with Chris Stapleton & Bruno Mars)",15,"track","No.6 Collaborations Project","C#","major","C# major"
"660","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2017-03-03",2017,"day",0.64,0.812,0.812,8,-5.647,0,0.0834,0.086,0,0.0509,0.0509,0.914,86.013,"7oolFzHipTMg2nL7shhdz2",227426,FALSE,FALSE,"Eraser",1,"track","÷ (Deluxe)","G#","minor","G# minor"
"661","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2017-03-03",2017,"day",0.461,0.834,0.834,2,-4.868,1,0.0989,0.0232,1.14e-05,0.14,0.14,0.471,135.007,"6PCUP3dWmTjcTtXY02oFdT",261153,FALSE,FALSE,"Castle on the Hill",2,"track","÷ (Deluxe)","D","major","D major"
"662","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2017-03-03",2017,"day",0.761,0.386,0.386,4,-6.158,1,0.0399,0.355,0,0.0953,0.0953,0.526,134.943,"51ChrwmUPDJvedPQnIU8Ls",238440,FALSE,FALSE,"Dive",3,"track","÷ (Deluxe)","E","major","E major"
"663","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2017-03-03",2017,"day",0.825,0.652,0.652,1,-3.183,0,0.0802,0.581,0,0.0931,0.0931,0.931,95.977,"7qiZfU4dY1lWllzX7mPBI3",233712,FALSE,FALSE,"Shape of You",4,"track","÷ (Deluxe)","C#","minor","C# minor"
"664","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2017-03-03",2017,"day",0.599,0.448,0.448,8,-6.312,1,0.0232,0.163,0,0.106,0.106,0.168,95.05,"0tgVpDi06FyKpA1z0VMD4v",263400,FALSE,FALSE,"Perfect",5,"track","÷ (Deluxe)","G#","major","G# major"
"665","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2017-03-03",2017,"day",0.624,0.876,0.876,9,-3.374,1,0.1,0.0735,0,0.327,0.327,0.781,99.943,"0afhq8XCExXpqazXczTSve",170826,FALSE,FALSE,"Galway Girl",6,"track","÷ (Deluxe)","A","major","A major"
"666","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2017-03-03",2017,"day",0.522,0.385,0.385,0,-7.355,1,0.0288,0.536,0,0.135,0.135,0.236,89.792,"2RttW7RAu5nOAfq6YFvApB",207520,FALSE,FALSE,"Happier",7,"track","÷ (Deluxe)","C","major","C major"
"667","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2017-03-03",2017,"day",0.78,0.745,0.745,7,-3.97,1,0.145,0.0559,0,0.0595,0.0595,0.862,94.026,"5HDPtsnyb3maFmPL8LLUTG",189280,FALSE,FALSE,"New Man",8,"track","÷ (Deluxe)","G","major","G major"
"668","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2017-03-03",2017,"day",0.604,0.366,0.366,7,-7.881,1,0.0267,0.719,0,0.162,0.162,0.181,105.177,"2dfHh7ECGxfNqZTQno09Vk",248413,FALSE,FALSE,"Hearts Don't Break Around Here",9,"track","÷ (Deluxe)","G","major","G major"
"669","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2017-03-03",2017,"day",0.838,0.492,0.492,1,-5.69,0,0.038,0.251,0,0.262,0.262,0.895,115.092,"2pJZ1v8HezrAoZ0Fhzby92",237333,FALSE,FALSE,"What Do I Know?",10,"track","÷ (Deluxe)","C#","minor","C# minor"
"670","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2017-03-03",2017,"day",0.617,0.439,0.439,9,-5.63,1,0.0269,0.424,0,0.127,0.127,0.242,139.979,"6PJ8FF6UR8FZXfEvpHkIVN",280533,FALSE,FALSE,"How Would You Feel (Paean)",11,"track","÷ (Deluxe)","A","major","A major"
"671","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2017-03-03",2017,"day",0.589,0.242,0.242,6,-10.517,1,0.0442,0.914,0,0.0887,0.0887,0.257,89.749,"4VuS959DSpr82t3qBqCrWG",221106,FALSE,FALSE,"Supermarket Flowers",12,"track","÷ (Deluxe)","F#","major","F# major"
"672","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2017-03-03",2017,"day",0.747,0.76,0.76,1,-4.294,1,0.187,0.448,0,0.153,0.153,0.682,99.975,"3Lfiu5sZ4M4B6JaKMBc0FU",191146,FALSE,FALSE,"Barcelona",13,"track","÷ (Deluxe)","C#","major","C# major"
"673","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2017-03-03",2017,"day",0.738,0.677,0.677,7,-5.121,1,0.0824,0.52,0,0.133,0.133,0.882,127.067,"6SznMYPQJHzr3IwsAHLId2",176746,FALSE,FALSE,"Bibia Be Ye Ye",14,"track","÷ (Deluxe)","G","major","G major"
"674","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2017-03-03",2017,"day",0.68,0.852,0.852,7,-4.35,1,0.0349,0.117,0,0.0866,0.0866,0.858,101.993,"35QZaWQRkmnAVqBF1TLCxQ",179786,FALSE,FALSE,"Nancy Mulligan",15,"track","÷ (Deluxe)","G","major","G major"
"675","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2017-03-03",2017,"day",0.552,0.29,0.29,10,-5.617,1,0.0448,0.85,0,0.227,0.227,0.481,78.842,"6TIU9Ehmi6dMzZK73Ym4yj",247106,FALSE,FALSE,"Save Myself",16,"track","÷ (Deluxe)","A#","major","A# major"
"676","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2014-06-23",2014,"day",0.689,0.563,0.563,1,-5.539,1,0.275,0.692,0,0.0579,0.0579,0.819,129.517,"6x44NmhdsmgRzG07kzqOO6",245040,TRUE,FALSE,"You Need Me, I Don't Need You",1,"track","5","C#","major","C# major"
"677","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2014-06-23",2014,"day",0.521,0.133,0.133,10,-10.599,1,0.0431,0.853,0,0.35,0.35,0.391,140.077,"24ha18yq0t7XnZ9EgJ7HYb",268760,FALSE,FALSE,"So",2,"track","5","A#","major","A# major"
"678","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2014-06-23",2014,"day",0.671,0.388,0.388,11,-6.516,1,0.0762,0.715,0,0.192,0.192,0.59,105.869,"6ThrnYkLPlKar6dUIggR6Q",218373,FALSE,FALSE,"Be Like You",3,"track","5","B","major","B major"
"679","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2014-06-23",2014,"day",0.689,0.369,0.369,8,-7.183,1,0.357,0.74,0,0.122,0.122,0.701,102.565,"4oCmusomhJaDXUF9OttwQ5",266280,FALSE,FALSE,"The City",4,"track","5","G#","major","G# major"
"680","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2014-06-23",2014,"day",0.533,0.17,0.17,7,-11.342,1,0.0668,0.842,5.03e-06,0.113,0.113,0.33,116.852,"0Z0GZkW8QCohqGChLmWixd",266053,FALSE,FALSE,"Sunburn",5,"track","5","G","major","G major"
"681","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2014-06-23",2014,"day",0.731,0.603,0.603,8,-7.656,1,0.0378,0.645,0.011,0.147,0.147,0.619,96.973,"4Ur8TgNrZyUuRBWjsQfgGe",231546,FALSE,FALSE,"Let It Out",1,"track","5","G#","major","G# major"
"682","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2014-06-23",2014,"day",0.754,0.636,0.636,9,-7.129,1,0.193,0.519,0,0.108,0.108,0.875,90.001,"5YS8NjfOuoFP1vi5wglycc",210746,FALSE,FALSE,"Homeless",2,"track","5","A","major","A major"
"683","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2014-06-23",2014,"day",0.826,0.485,0.485,8,-7.424,1,0.0354,0.569,0,0.107,0.107,0.278,104.011,"5DizlXTwJjjwxxqGNChcvO",226066,FALSE,FALSE,"Little Bird",3,"track","5","G#","major","G# major"
"684","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2014-06-23",2014,"day",0.646,0.65,0.65,2,-6.491,1,0.0278,0.14,9.65e-06,0.0999,0.0999,0.52,100.05,"2Z7RLfJdXXkXUmvMJxkNJo",199133,FALSE,FALSE,"Sofa",4,"track","5","D","major","D major"
"685","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2014-06-23",2014,"day",0.781,0.836,0.836,6,-5.496,0,0.0658,0.379,0,0.289,0.289,0.636,94.989,"1IbGB3FLPDJjBX5i3S57rA",206440,FALSE,FALSE,"One Night",5,"track","5","F#","minor","F# minor"
"686","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2014-06-23",2014,"day",0.602,0.31,0.31,4,-11.469,1,0.0373,0.886,0.000142,0.105,0.105,0.36,159.917,"7udHOd6OUjUIhSjpTo4cl4",254999,FALSE,FALSE,"Firefly",6,"track","5","E","major","E major"
"687","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2014-06-23",2014,"day",0.712,0.569,0.569,4,-6.032,0,0.204,0.507,0,0.412,0.412,0.837,105.032,"7cCsAsOKvFdOjQHpADku4O",306320,FALSE,FALSE,"The City - Live at Sticky Studios; Loose Change EP",7,"track","5","E","minor","E minor"
"688","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2014-06-23",2014,"day",0.629,0.663,0.663,9,-10.516,1,0.0283,0.28,0.711,0.0811,0.0811,0.49,139.982,"0dQ5jI1SGoAX2QT6N95tad",269186,FALSE,FALSE,"Firefly - Bravado Dubstep Remix",8,"track","5","A","major","A major"
"689","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2014-06-23",2014,"day",0.559,0.283,0.283,4,-9.827,1,0.0323,0.632,0.00127,0.126,0.126,0.188,82.552,"5JTTFF4bKTIqrhRmmOgXXo",163272,FALSE,FALSE,"Fall",1,"track","5","E","major","E major"
"690","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2014-06-23",2014,"day",0.602,0.286,0.286,3,-9.886,1,0.0296,0.772,0,0.162,0.162,0.379,102.009,"4I7VRMbaqi6GdSkaSxe1he",144013,FALSE,FALSE,"Fire Alarms",2,"track","5","D#","major","D# major"
"691","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2014-06-23",2014,"day",0.68,0.248,0.248,11,-11.592,1,0.031,0.838,4.86e-06,0.0907,0.0907,0.275,119.944,"0xaPq2EZ9pQ9vLuxy6MCHH",183000,FALSE,FALSE,"Where We Land",3,"track","5","B","major","B major"
"692","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2014-06-23",2014,"day",0.544,0.529,0.529,6,-6.753,1,0.0256,0.453,0,0.131,0.131,0.403,92.936,"4THoSHxiabL1rd59iVWu2T",254226,FALSE,FALSE,"Cold Coffee",4,"track","5","F#","major","F# major"
"693","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2014-06-23",2014,"day",0.573,0.344,0.344,9,-10.91,1,0.0361,0.811,0,0.13,0.13,0.377,157.783,"3ICdPHubhqTJ4Lm9NEb2W3",244653,FALSE,FALSE,"She",5,"track","5","A","major","A major"
"694","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2014-06-23",2014,"day",0.402,0.339,0.339,9,-9.574,1,0.0498,0.728,0,0.833,0.833,0.496,83.194,"3nwbntyppUfLEMorPB40HN",322933,FALSE,FALSE,"The A Team - Live at the Bedford",1,"track","5","A","major","A major"
"695","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2014-06-23",2014,"day",0.601,0.879,0.879,9,-5.215,1,0.0945,0.62,0,0.464,0.464,0.713,99.377,"0ewWskuCnqrTFvMUqtAQwF",225013,FALSE,FALSE,"Homeless - Live at the Bedford",2,"track","5","A","major","A major"
"696","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2014-06-23",2014,"day",0.602,0.8,0.8,7,-5.91,1,0.0734,0.545,0,0.656,0.656,0.81,109.921,"4HQcJua3wHJLvBvc3gKJTr",307760,FALSE,FALSE,"The City - Live at the Bedford",3,"track","5","G","major","G major"
"697","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2014-06-23",2014,"day",0.494,0.0964,0.0964,4,-16.691,1,0.0532,0.807,7.13e-05,0.936,0.936,0.393,86.676,"1lG7S133U7vKOXy0n8WeEL",151173,FALSE,FALSE,"Fall - Live at the Bedford",4,"track","5","E","major","E major"
"698","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2014-06-23",2014,"day",0.616,0.141,0.141,9,-17.161,1,0.532,0.792,0,0.897,0.897,0.361,107.874,"2c3PILT3ocB6B47pNzi9qs",300680,FALSE,FALSE,"Wake Me Up - Live at the Bedford",5,"track","5","A","major","A major"
"699","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2014-06-23",2014,"day",0.506,0.911,0.911,0,-4.779,1,0.23,0.48,0,0.696,0.696,0.781,105.475,"2GGOQWJo7FGEQojc7baekK",590333,FALSE,FALSE,"You Need Me, I Don't Need You - Live at the Bedford",6,"track","5","C","major","C major"
"700","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2014-06-23",2014,"day",0.718,0.82,0.82,4,-5.552,0,0.103,0.0928,0,0.391,0.391,0.329,90.013,"5cth8vxCckeYgE10nX58re",271333,FALSE,FALSE,"Lately (feat. Devlin)",1,"track","5","E","minor","E minor"
"701","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2014-06-23",2014,"day",0.799,0.532,0.532,1,-9.472,0,0.0707,0.386,0.00017,0.0978,0.0978,0.189,100.032,"6dSgNLxLDgTaPQlB15yOOK",201586,FALSE,FALSE,"You (feat. Wiley)",2,"track","5","C#","minor","C# minor"
"702","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2014-06-23",2014,"day",0.476,0.704,0.704,9,-5.411,0,0.278,0.515,0,0.094,0.094,0.297,140.396,"77m6ySUV5ZpOdaIsygDYMZ",254906,FALSE,FALSE,"Family (feat. P Money)",3,"track","5","A","minor","A minor"
"703","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2014-06-23",2014,"day",0.693,0.833,0.833,6,-5.408,0,0.263,0.214,0,0.117,0.117,0.759,99.901,"3MUKlVjVJBvPf4flrDq8KB",222653,FALSE,FALSE,"Radio (feat. JME)",4,"track","5","F#","minor","F# minor"
"704","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2014-06-23",2014,"day",0.437,0.5,0.5,9,-7.103,1,0.105,0.731,0,0.157,0.157,0.437,85.293,"7bXTXa2zmMuRZPCBEWcjHw",328653,FALSE,FALSE,"Little Lady (feat. Mikill Pane)",5,"track","5","A","major","A major"
"705","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2014-06-23",2014,"day",0.511,0.91,0.91,11,-6.186,0,0.116,0.0282,0,0.127,0.127,0.426,140.147,"0dNt7lZks5TVxiGaCIY1yZ",261440,TRUE,FALSE,"Drown Me Out (feat. Ghetts) - + Ghetts",6,"track","5","B","minor","B minor"
"706","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2014-06-23",2014,"day",0.855,0.678,0.678,9,-6.864,1,0.052,0.101,0.00232,0.0964,0.0964,0.429,120.012,"4SVST4FR6Gj74UJCzCiOSX",243000,FALSE,FALSE,"Nightmares (feat. Random Impulse, Sway & Wretch 32)",7,"track","5","A","major","A major"
"707","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2014-06-23",2014,"day",0.64,0.664,0.664,1,-7.812,1,0.152,0.267,0,0.329,0.329,0.275,140.007,"1O5u4AShfndSLCnVqlV0h2",330200,FALSE,FALSE,"Goodbye to You (feat. Dot Rotten)",8,"track","5","C#","major","C# major"
"708","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2014-06-21",2014,"day",0.464,0.321,0.321,2,-11.12,1,0.0418,0.877,0,0.0789,0.0789,0.306,93.528,"5TvFfDlVoUWZvfqrhTJzD7",252760,FALSE,FALSE,"One",1,"track","x (Deluxe Edition)","D","major","D major"
"709","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2014-06-21",2014,"day",0.697,0.377,0.377,3,-7.755,1,0.0397,0.556,0,0.0999,0.0999,0.336,138.754,"0xCA70t1ZA4fa9UOE0lIJm",244573,FALSE,FALSE,"I'm a Mess",2,"track","x (Deluxe Edition)","D#","major","D# major"
"710","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","album","2014-06-21",2014,"day",0.818,0.67,0.67,8,-4.451,0,0.0472,0.304,1.22e-06,0.0601,0.0601,0.939,119.988,"6K8qKeWo5MsFED7wCR6Kop",235382,FALSE,FALSE,"Sing",3,"track","x (Deluxe Edition)","G#","minor","G# minor"
